longitude,latitude,housing_median_age,population,median_income,median_house_value,rooms_per_household,bedrooms_per_room,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN
-118.09,34.09,36,949,2.3462,188500,4.272,0.2303370786516854,False,False,False,False
-118.1,34.09,44,1517,4.2833,258000,5.079913606911447,0.20578231292517007,False,False,False,False
-118.1,34.1,29,1352,3.81,234600,4.4734411085450345,0.23128549303045948,False,False,False,False
-118.11,34.1,20,2109,3.3801,192500,4.186991869918699,0.25954692556634307,False,False,False,False
-118.1,34.1,34,1628,2.34,210900,4.178282009724473,0.25019394879751744,False,False,False,False
-118.07,34.1,34,1262,3.4375,259800,4.409001956947162,0.23169107856191745,False,False,False,False
-118.07,34.09,33,1153,3.6083,212000,5.445,0.20431588613406795,False,False,False,False
-118.07,34.1,28,543,3.2361,187500,3.654054054054054,0.2618343195266272,False,False,False,False
-118.08,34.1,36,1605,3.5313,213200,5.026266416510319,0.2045539380365808,False,False,False,False
-118.09,34.1,40,1183,3.6696,210400,5.230769230769231,0.20640756302521007,False,False,False,False
-118.08,34.08,38,1330,3.9219,205200,4.77020202020202,0.2154579142403388,False,False,False,False
-118.08,34.08,43,1343,2.9688,211400,4.44559585492228,0.23426573426573427,False,False,False,False
-118.09,34.09,40,745,3.0125,224000,3.8513513513513513,0.2432748538011696,False,False,False,False
-118.09,34.08,34,986,2.6901,235600,4.502976190476191,0.25380039656311965,False,False,False,False
-118.09,34.08,33,1165,3.0357,206000,4.359756097560975,0.24055944055944056,False,False,False,False
-118.09,34.08,42,769,3.1607,218300,4.341991341991342,0.23529411764705882,False,False,False,False
-118.1,34.09,42,829,4.875,227300,5.347985347985348,0.19794520547945205,False,False,False,False
-118.1,34.08,37,1977,2.543,208100,4.550314465408805,0.22771250863856254,False,False,False,False
-118.1,34.08,24,3985,2.6884,204600,3.6370967741935485,0.28736141906873613,False,False,False,False
-118.1,34.09,46,1434,3.8906,238300,5.426923076923077,0.18603827072997875,False,False,False,False
-118.11,34.08,42,1829,3.3966,243200,4.940809968847352,0.2030264817150063,False,False,False,False
-118.11,34.08,30,945,3.3421,201000,5.032119914346895,0.20085106382978724,False,False,False,False
-118.11,34.08,45,779,4.5446,244800,5.3951219512195125,0.20433996383363473,False,False,False,False
-118.11,34.07,46,698,5.2719,244400,5.4066985645933014,0.20265486725663717,False,False,False,False
-118.12,34.09,25,2719,2.6981,208000,3.9463307776560788,0.2783791285040244,False,False,False,False
-118.12,34.08,52,980,5.3032,245700,5.095744680851064,0.20180932498260265,False,False,False,False
-118.12,34.08,49,1010,3.1583,268200,4.855585831062671,0.20987654320987653,False,False,False,False
-118.13,34.08,34,2814,2.6716,227100,3.9588477366255144,0.25753638253638256,False,False,False,False
-118.13,34.08,35,1883,2.5787,223000,4.14662273476112,0.2630115216527612,False,False,False,False
-118.12,34.08,36,1565,3.2344,234900,4.321492007104796,0.2404438964241677,False,False,False,False
-118.13,34.07,32,1404,3.085,220500,4.433962264150943,0.2276595744680851,False,False,False,False
-118.12,34.07,45,1410,3.0592,212500,4.5501285347043705,0.23898305084745763,False,False,False,False
-118.12,34.07,43,820,2.025,215600,4.30327868852459,0.24,False,False,False,False
-118.12,34.06,23,965,2.2261,211800,3.63914373088685,0.2915966386554622,False,False,False,False
-118.13,34.06,17,1590,1.1875,183900,3.017605633802817,0.3337222870478413,False,False,False,False
-118.13,34.07,20,1870,2.3664,192200,3.685121107266436,0.30704225352112674,False,False,False,False
-118.12,34.06,17,4945,2.4599,181600,3.3465798045602604,0.3141911621569009,False,False,False,False
-118.11,34.07,19,3072,2.3393,202300,3.6954022988505746,0.28211508553654746,False,False,False,False
-118.11,34.06,18,2221,2.3224,192300,3.7112375533428166,0.27635109237255656,False,False,False,False
-118.14,34.07,42,656,4.1902,235000,4.818604651162791,0.1920849420849421,False,False,False,False
-118.14,34.06,39,1246,3.7857,245700,5.6635071090047395,0.18577405857740587,False,False,False,False
-118.14,34.06,37,706,4.7569,253800,5.626050420168068,0.19268110530246452,False,False,False,False
-118.15,34.07,52,887,3.2875,234400,5.990936555891238,0.1734745335350479,False,False,False,False
-118.15,34.07,44,1063,2.4348,220700,4.868263473053892,0.23554735547355474,False,False,False,False
-118.16,34.07,47,1651,3.8644,241500,5.336898395721925,0.1813627254509018,False,False,False,False
-118.16,34.07,42,2118,3.6364,254600,5.087533156498674,0.20255474452554745,False,False,False,False
-118.15,34.07,40,940,3.125,242700,5.36,0.19029850746268656,False,False,False,False
-118.15,34.06,28,2517,3.505,204300,4.410755148741419,0.23916990920881973,False,False,False,False
-118.16,34.06,25,2163,6.1509,315100,6.111269614835948,0.17296918767507002,False,False,False,False
-118.16,34.06,27,785,5.828,301100,6.090909090909091,0.1635820895522388,False,False,False,False
-118.14,34.05,25,3062,3.4118,341100,4.998175182481752,0.20737495436290618,False,False,False,False
-118.15,34.05,31,1939,3.5089,305800,4.458885941644563,0.23765615704937537,False,False,False,False
-118.15,34.05,33,1783,3.8472,293300,5.033690658499235,0.19744447824764222,False,False,False,False
-118.13,34.06,30,1130,2.8672,198500,4.635616438356164,0.23522458628841608,False,False,False,False
-118.14,34.06,27,3496,3.3906,237200,5.074324324324325,0.20582081034810729,False,False,False,False
-118.13,34.05,35,1879,3.9531,268400,5.426890756302521,0.19077113657479094,False,False,False,False
-118.14,34.05,39,954,3.875,236400,5.386819484240688,0.1952127659574468,False,False,False,False
-118.12,34.06,35,1308,2.5321,197200,4.196601941747573,0.2533256217466744,False,False,False,False
-118.12,34.06,25,800,2.4286,233300,4.0462633451957295,0.25769569041336854,False,False,False,False
-118.12,34.06,25,1304,3.1892,214700,4.037037037037037,0.254259501965924,False,False,False,False
-118.11,34.06,32,1148,2.1061,214700,3.4592391304347827,0.2702278083267871,False,False,False,False
-118.11,34.06,16,1750,2.8229,163700,4.700389105058366,0.23385761589403972,False,False,False,False
-118.11,34.06,14,2208,2.9764,160300,4.578397212543554,0.2541856925418569,False,False,False,False
-118.09,34.07,45,481,2.5938,199300,4.6328125,0.224283305227656,False,False,False,False
-118.09,34.07,38,1058,3.2578,184200,4.408510638297872,0.21814671814671815,False,False,False,False
-118.1,34.08,21,1188,2.5,182100,4.087878787878788,0.2609340252038547,False,False,False,False
-118.1,34.07,29,1255,2.5964,176800,3.8279220779220777,0.26547921967769295,False,False,False,False
-118.11,34.07,39,1073,3.3088,186600,4.568345323741007,0.23543307086614174,False,False,False,False
-118.1,34.07,36,1383,2.4931,170300,3.668639053254438,0.2814516129032258,False,False,False,False
-118.1,34.07,36,3816,2.5104,185000,3.9323308270676693,0.26113083856869707,False,False,False,False
-118.09,34.07,26,709,3.175,170800,4.670588235294118,0.22921914357682618,False,False,False,False
-118.1,34.07,33,3817,2.25,203700,3.298464491362764,0.31451847541460576,False,False,False,False
-118.09,34.07,45,568,3.0347,183200,4.5375,0.20110192837465565,False,False,False,False
-118.09,34.07,31,1032,2.3424,188500,4.0852713178294575,0.23908918406072105,False,False,False,False
-118.09,34.06,30,2264,2.6094,179400,3.8747553816046967,0.2787878787878788,False,False,False,False
-118.09,34.06,38,3485,2.629,171600,3.905683192261185,0.26006191950464397,False,False,False,False
-118.08,34.04,20,3273,4.7222,185100,5.164456233421751,0.19619928094504366,False,False,False,False
-118.09,34.06,31,1163,2.2083,185600,4.441860465116279,0.25218150087260033,False,False,False,False
-118.1,34.06,31,3100,2.9524,178800,3.933793103448276,0.2594670406732118,False,False,False,False
-118.1,34.06,36,1492,3.25,179200,3.9972677595628414,0.2522214627477785,False,False,False,False
-118.11,34.06,30,1700,2.5488,187500,3.773170731707317,0.28183581124757595,False,False,False,False
-118.09,34.05,22,1379,3.5357,199000,4.859504132231405,0.20238095238095238,False,False,False,False
-118.1,34.05,31,2975,3.756,183300,4.977622377622378,0.20623770722112952,False,False,False,False
-118.1,34.05,26,1296,2.913,152300,4.917763157894737,0.2193979933110368,False,False,False,False
-118.09,34.04,18,3842,3.6512,168500,4.3730407523510975,0.2453405017921147,False,False,False,False
-118.09,34.04,24,824,6.4385,272600,5.693726937269373,0.16655865197666883,False,False,False,False
-118.11,34.05,23,1729,5.9941,266700,6.495274102079395,0.16443538998835855,False,False,False,False
-118.11,34.04,28,2264,5.2446,258000,5.6140602582496415,0.17786864298492205,False,False,False,False
-118.12,34.05,32,2416,3.6625,247600,4.766414141414141,0.20821192052980134,False,False,False,False
-118.12,34.04,35,598,5.9214,254900,5.463157894736842,0.20134874759152216,False,False,False,False
-118.13,34.04,36,1118,3.5833,227300,5.181818181818182,0.18782249742002063,False,False,False,False
-118.13,34.04,40,881,3.1083,220500,4.765676567656766,0.21606648199445982,False,False,False,False
-118.14,34.03,38,1042,4.1375,211500,5.095070422535211,0.20248790601243952,False,False,False,False
-118.15,34.04,33,664,2.1944,203300,4.1313131313131315,0.23838630806845965,False,False,False,False
-118.14,34.04,43,1216,3.3214,209300,4.264770240700219,0.23807080554130322,False,False,False,False
-118.14,34.04,40,1120,3.7109,198800,5.430939226519337,0.19888097660223805,False,False,False,False
-118.14,34.04,37,509,2.6146,243200,5.589108910891089,0.18777679362267494,False,False,False,False
-118.11,34.03,36,989,3.5272,213700,5.09556313993174,0.2116543871399866,False,False,False,False
-118.13,34.04,42,1392,4.3646,211400,5.212765957446808,0.20453514739229026,False,False,False,False
-118.12,34.04,34,1355,4.5795,235300,4.845622119815668,0.20304327151688065,False,False,False,False
-118.12,34.04,35,608,4.0938,246900,5.293532338308458,0.19078947368421054,False,False,False,False
-117.95,33.95,29,1913,6.8189,379300,7.711388455538222,0.13635444062310337,False,False,False,False
-117.97,33.96,30,1995,7.2472,441900,7.637931034482759,0.13687666735070797,False,False,False,False
-117.98,33.95,35,1758,6.1898,282400,6.34585289514867,0.16078914919852033,False,False,False,False
-117.98,33.94,36,2038,5.2851,258800,6.138571428571429,0.16686060041889691,False,False,False,False
-118.0,33.95,35,505,6.8109,401000,6.71830985915493,0.14675052410901468,False,False,False,False
-118.01,33.95,35,774,5.0861,296700,6.051724137931035,0.18347578347578347,False,False,False,False
-118.0,33.96,37,878,9.1541,453800,7.914754098360656,0.13380281690140844,False,False,False,False
-118.05,34.02,31,25,2.125,375000,5.714285714285714,0.2,False,False,False,False
-118.03,34.01,10,2975,6.2319,403700,6.415520628683693,0.15862808145766344,False,False,False,False
-118.06,34.02,25,2653,5.2557,188800,5.343373493975903,0.18010146561443066,False,False,False,False
-118.06,34.01,34,1488,3.9091,155100,5.909638554216867,0.2018348623853211,False,False,False,False
-118.07,34.01,38,1540,3.7986,171000,5.35799522673031,0.1977728285077951,False,False,False,False
-118.07,34.01,36,1025,3.2375,176800,5.058181818181819,0.203450754852624,False,False,False,False
-118.08,34.01,32,1322,3.4861,158100,5.11139896373057,0.20324379118094274,False,False,False,False
-118.07,34.0,42,1471,2.63,143800,4.0,0.2521551724137931,False,False,False,False
-118.08,34.0,35,1373,2.9107,150900,3.5783132530120483,0.2878787878787879,False,False,False,False
-118.08,34.01,34,2122,2.5969,150200,3.618147448015123,0.28683385579937304,False,False,False,False
-118.08,34.02,14,2551,2.9321,144200,4.778058007566204,0.21377672209026127,False,False,False,False
-118.08,34.01,33,890,2.7679,176400,4.827433628318584,0.21356553620531624,False,False,False,False
-118.08,34.01,36,1282,3.2031,147600,3.8282208588957056,0.25801282051282054,False,False,False,False
-118.09,34.01,36,1538,3.5469,150600,4.283625730994152,0.2477815699658703,False,False,False,False
-118.09,34.01,42,1094,2.0729,114100,3.76890756302521,0.2552954292084727,False,False,False,False
-118.09,34.01,31,1151,4.3333,149500,4.8384279475982535,0.2148014440433213,False,False,False,False
-118.09,34.0,36,1174,3.045,160600,5.140298507462687,0.20499419279907086,False,False,False,False
-118.09,34.0,35,1290,4.1458,162500,4.674556213017752,0.20949367088607596,False,False,False,False
-118.09,33.99,34,1005,3.692,172600,5.033088235294118,0.19722425127830534,False,False,False,False
-118.1,33.99,36,1271,3.6875,175200,5.327526132404182,0.18966644865925442,False,False,False,False
-118.1,33.99,35,933,3.4306,162500,4.966292134831461,0.20512820512820512,False,False,False,False
-118.1,33.99,31,599,2.7202,190300,4.684466019417476,0.22487046632124352,False,False,False,False
-118.08,33.98,36,1041,4.0677,165800,5.525925925925926,0.18900804289544235,False,False,False,False
-118.08,33.98,39,863,3.6033,157800,4.5701754385964914,0.21209213051823417,False,False,False,False
-118.09,33.98,37,1092,3.5,160700,4.635036496350365,0.2141732283464567,False,False,False,False
-118.09,33.99,35,1923,3.5757,177900,4.539087947882736,0.22927879440258342,False,False,False,False
-118.08,33.99,38,1369,3.6196,170700,4.964601769911504,0.1948900772430184,False,False,False,False
-118.08,33.99,37,1125,2.5,162000,4.793918918918919,0.21846370683579985,False,False,False,False
-118.08,33.99,36,2028,2.8152,163900,3.532286212914485,0.29150197628458496,False,False,False,False
-118.08,34.0,32,997,0.9817,166300,3.227146814404432,0.3072961373390558,False,False,False,False
-118.07,33.99,35,1134,4.5595,164900,5.642361111111111,0.18584615384615386,False,False,False,False
-118.07,33.99,41,1002,3.0577,163300,4.854838709677419,0.20930232558139536,False,False,False,False
-118.07,33.99,39,807,3.25,153300,3.2857142857142856,0.27355072463768115,False,False,False,False
-118.06,33.98,40,1221,3.3562,169200,4.6567567567567565,0.2147417295414974,False,False,False,False
-118.06,33.98,40,932,4.2206,178000,5.164835164835165,0.18085106382978725,False,False,False,False
-118.06,33.98,42,615,5.4381,186900,6.451923076923077,0.1810730253353204,False,False,False,False
-118.06,33.98,50,579,2.9583,172600,5.380281690140845,0.20767888307155322,False,False,False,False
-118.06,33.98,38,975,4.7266,177600,6.104918032786885,0.17132116004296455,False,False,False,False
-118.06,34.0,34,2597,3.9243,219800,5.601343784994401,0.1833266693322671,False,False,False,False
-118.07,34.0,37,2117,4.1058,167300,4.976588628762542,0.21370967741935484,False,False,False,False
-118.05,33.99,42,1085,5.193,263400,5.662100456621005,0.16169354838709676,False,False,False,False
-118.04,33.99,36,1613,3.2359,198600,5.065997130559541,0.21353724157462475,False,False,False,False
-118.06,33.99,38,484,4.375,186200,4.8977272727272725,0.20649651972157773,False,False,False,False
-118.06,33.99,47,827,3.7833,166100,5.438356164383562,0.19458438287153654,False,False,False,False
-118.06,33.99,46,637,3.3611,174400,5.701421800947867,0.18204488778054864,False,False,False,False
-118.06,33.99,45,670,4.5478,188000,5.884,0.1733514615907546,False,False,False,False
-118.04,33.98,50,1362,3.0,163200,4.297356828193832,0.2347514095335725,False,False,False,False
-118.05,33.98,41,1174,2.0147,137500,3.605128205128205,0.30440967283072545,False,False,False,False
-118.05,33.98,41,1222,2.8311,155300,4.377260981912145,0.24380165289256198,False,False,False,False
-118.04,34.0,30,2114,5.1985,279200,6.334128878281623,0.16088922381311227,False,False,False,False
-118.03,33.99,52,1177,3.4312,243800,6.359908883826879,0.16511461318051576,False,False,False,False
-118.03,33.98,46,880,2.7578,236800,4.476190476190476,0.23556231003039513,False,False,False,False
-118.04,33.98,43,1699,2.625,163300,3.5346820809248554,0.312346688470973,False,False,False,False
-118.04,33.98,28,1158,1.9688,165600,3.3271604938271606,0.313543599257885,False,False,False,False
-118.04,33.98,25,1580,2.3182,182100,4.136054421768708,0.2733552631578947,False,False,False,False
-118.04,33.99,47,1262,3.6475,197100,4.970530451866405,0.22332015810276679,False,False,False,False
-118.02,33.98,23,707,8.6677,332700,6.808873720136519,0.15338345864661654,False,False,False,False
-118.03,33.97,32,1190,3.8275,238500,5.152400835073069,0.22366288492706646,False,False,False,False
-118.02,33.97,34,887,6.148,313800,6.218954248366013,0.15396741986337362,False,False,False,False
-118.01,33.97,36,608,6.0648,290800,5.8983739837398375,0.1543762922122674,False,False,False,False
-118.0,33.97,30,3124,6.0663,372600,6.8625393494228755,0.1515290519877676,False,False,False,False
-118.01,33.96,36,882,5.3054,273500,5.8603896103896105,0.1595567867036011,False,False,False,False
